village,VillageHH,traptype,trap,date,month,year,HH,IN.OUT,start,end,Agml,Agfed,Agunf,Aggrv,Afml,Affed,Affunf,Afgrv,Acml,Acfem,OthAn,Notes,MeanTemp,MeanHum,MaxTemp,MaxHum,MinTemp,MinHum
LUP,LUP1,CDC,CDC 1:1,07/11/2016,NOV,2016,1,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,NO MOSQUITOES PRESENT,31.88516667,59.625,32.209,64.5,31.254,54.3
LUP,LUP2,CDC,CDC 1:2,07/11/2016,NOV,2016,2,IN,18:00,06:00,0,0,4,0,0,3,5,0,0,0,0,,31.89140833,49.26683333,32.2868,53.14,31.2099,45.111
LUP,LUP4,CDC,CDC 1:4,07/11/2016,NOV,2016,4,IN,18:00,06:00,0,1,10,0,0,0,2,0,0,0,0,,31.873425,49.46441667,32.3318,54.496,31.1025,43.481
LUP,LUP1,CDC,CDC 1:5,08/11/2016,NOV,2016,1,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,NO MOSQUITOES PRESENT,27.18283333,81.54166667,30.913,100,25.506,62.6
LUP,LUP2,CDC,CDC 1:6,08/11/2016,NOV,2016,2,IN,18:00,06:00,0,0,15,0,0,0,9,0,0,0,0,,27.38498333,62.66633333,30.4716,72.634,25.6925,50.8
LUP,LUP3,CDC,CDC 1:7,08/11/2016,NOV,2016,3,IN,18:00,06:00,0,1,10,0,0,2,2,0,0,0,0,GOAT,27.38856667,64.0505,31.3957,74.93,25.3291,46.956
LUP,LUP1,CDC,CDC 1:9,09/11/2016,NOV,2016,1,IN,18:00,06:00,0,0,1,0,0,0,0,0,0,0,0,,27.04533333,55.20833333,29.785,100,24.75,0
LUP,LUP3,CDC,CDC 1:11,09/11/2016,NOV,2016,3,IN,18:00,06:00,0,2,8,0,0,0,2,0,0,0,0,GOAT,27.64728333,65.83108333,32.2341,76.896,24.8058,47.996
LUP,LUP4,CDC,CDC 1:12,09/11/2016,NOV,2016,4,IN,18:00,06:00,0,2,4,0,0,0,2,0,0,0,0,,28.13830833,63.73883333,30.9999,72.234,25.8216,51.849
LUP,LUP2,CDC,CDC 1:14,10/11/2016,NOV,2016,2,IN,18:00,06:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PROBLEMS WITH HOUSE,28.17188333,59.84633333,31.6543,72.905,25.1169,45.61
LUP,LUP3,CDC,CDC 1:15,10/11/2016,NOV,2016,3,IN,18:00,06:00,0,1,11,0,0,0,0,0,0,0,0,GOAT,27.83238333,61.88325,33.2415,77.457,24.1966,42.172
LUP,LUP4,CDC,CDC 1:16,10/11/2016,NOV,2016,4,IN,18:00,06:00,0,0,2,0,0,0,1,0,0,0,0,,27.91774167,60.783,31.2928,72.787,25.2471,47.349
KID,KID2,CDC,CDC 1:2,14/11/2016,NOV,2016,2,IN,18:00,06:00,0,0,1,0,0,0,0,0,0,0,0,,32.890375,51.47425,34.0785,57.82,31.2145,45.111
KID,KID3,CDC,CDC 1:3,14/11/2016,NOV,2016,3,IN,18:00,06:00,0,0,1,1,0,0,0,0,0,1,0,,32.50808333,53.00433333,33.6409,59.987,30.905,46.696
KID,KID4,CDC,CDC 1:4,14/11/2016,NOV,2016,4,IN,18:00,06:00,0,0,0,0,0,0,2,0,0,0,0,,32.680925,51.84883333,33.9029,57.672,30.9923,46.555
KID,KID1,CDC,CDC 1:5,15/11/2016,NOV,2016,1,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,COW - NO MOSQUITOES,28.15241583,87.75083333,32.53386,100,25.77905,61.524
KID,KID3,CDC,CDC 1:7,15/11/2016,NOV,2016,3,IN,18:00,06:00,0,0,0,0,0,0,1,0,0,0,0,,30.50989167,59.57616667,33.452,66.477,28.2955,48.516
KID,KID4,CDC,CDC 1:8,15/11/2016,NOV,2016,4,IN,18:00,06:00,0,0,0,0,0,0,2,0,0,0,0,,29.129825,61.90275,33.4724,71.958,26.522,46.29
KID,KID1,CDC,CDC 1:9,16/11/2016,NOV,2016,1,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,COW - NO MOSQUITOES,29.2293975,70.26325,32.89402,90.677,26.37902,46.032
KID,KID2,CDC,CDC 1:10,16/11/2016,NOV,2016,2,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,CULEX,30.2547,52.25991667,35.7838,67.768,26.3127,34.376
KID,KID4,CDC,CDC 1:12,16/11/2016,NOV,2016,4,IN,18:00,06:00,0,0,0,0,0,0,1,0,0,0,0,,29.511225,54.254,33.5306,68.369,26.0464,38.415
KID,KID1,CDC,CDC 1:13,17/11/2016,NOV,2016,1,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,COW - NO MOSQUITOES,29.68508833,64.09933333,33.72759,95.47,26.05816,42.516
KID,KID2,CDC,CDC 1:14,17/11/2016,NOV,2016,2,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,CULEX,30.793975,47.88025,36.7976,65.335,26.7197,31.211
KID,KID3,CDC,CDC 1:15,17/11/2016,NOV,2016,3,IN,18:00,06:00,0,0,1,0,1,1,4,0,0,0,0,,31.294425,48.02558333,35.1438,61.339,28.0745,34.933
SAG,SAG2,CDC,CDC 1:2,21/11/2016,NOV,2016,2,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,,32.59850833,50.68125,33.7907,56.26,31.6389,44.113
SAG,SAG3,CDC,CDC 1:3,21/11/2016,NOV,2016,3,IN,18:00,06:00,1,1,1,0,0,0,0,0,0,0,0,NO MOSQUITOES PRESENT,32.50769167,51.3125,33.5133,56.057,31.5819,45.666
SAG,SAG4,CDC,CDC 1:4,21/11/2016,NOV,2016,4,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,COW - NO MOSQUITOES,32.44411667,51.28766667,33.7308,57.407,31.3726,43.228
SAG,SAG1,CDC,CDC 1:5,22/11/2016,NOV,2016,1,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,COW - NO MOSQUITOES,29.47223,76.28458333,32.94403,100,26.31862,58.248
SAG,SAG3,CDC,CDC 1:7,22/11/2016,NOV,2016,3,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,NO MOSQUITOES PRESENT,29.25249167,60.197,31.325,68.641,27.5773,52.417
SAG,SAG4,CDC,CDC 1:8,22/11/2016,NOV,2016,4,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,NO MOSQUITOES PRESENT,28.61101667,62.10066667,31.6589,74.772,25.992,50.79
SAG,SAG1,CDC,CDC 1:9,23/11/2016,NOV,2016,1,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,NO MOSQUITOES PRESENT,30.35737167,70.49333333,35.38333,96.968,26.96212,50.187
SAG,SAG2,CDC,CDC 1:10,23/11/2016,NOV,2016,2,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,NO MOSQUITOES PRESENT,29.60383333,56.52375,33.7024,71.823,26.298,43.863
SAG,SAG4,CDC,CDC 1:12,23/11/2016,NOV,2016,4,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,CULEX,29.0433,60.04083333,32.4452,74.772,25.8363,47.614
SAG,SAG1,CDC,CDC 1:13,24/11/2016,NOV,2016,1,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,CULEX,29.9245825,73.24491667,36.51091,95.17,26.57362,41.037
SAG,SAG2,CDC,CDC 1:14,24/11/2016,NOV,2016,2,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,CULEX,29.23674167,57.78916667,35.0106,73.462,25.2983,33.128
SAG,SAG3,CDC,CDC 1:15,24/11/2016,NOV,2016,3,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,,29.53350833,57.15416667,33.1522,66.207,27.5447,37.928
MIN,MIN1,CDC,CDC 1:1,28/11/2016,NOV,2016,1,IN,18:00,06:00,0,2,1,0,0,0,0,0,0,0,0,,32.56583,55.96266667,33.5511,64.8,31.4003,51.745
MIN,MIN2,CDC,CDC 1:2,28/11/2016,NOV,2016,2,IN,18:00,06:00,1,0,5,0,0,0,0,0,0,0,0,COW,32.83961667,46.275,33.6251,51.06,31.8224,43.613
MIN,MIN4,CDC,CDC 1:4,28/11/2016,NOV,2016,4,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,CULEX,32.90651667,46.97941667,33.8823,53.437,31.682,43.481
MIN,MIN1,CDC,CDC 1:5,29/11/2016,NOV,2016,1,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,CULEX,29.48797417,67.76908333,33.6724,96.368,26.57215,41.284
MIN,MIN2,CDC,CDC 1:6,29/11/2016,NOV,2016,2,IN,18:00,06:00,0,0,1,0,0,0,0,0,0,0,0,COW,30.35315,50.72766667,36.1082,68.039,27.2983,30.014
MIN,MIN3,CDC,CDC 1:7,29/11/2016,NOV,2016,3,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,,29.52143333,53.2875,35.6301,74.368,25.8113,29.116
MIN,MIN2,CDC,CDC 1:10,30/11/2016,NOV,2016,2,IN,18:00,06:00,0,0,8,0,0,0,0,0,0,0,0,COW,30.741975,54.64233333,33.7465,67.228,28.2925,37.871
MIN,MIN3,CDC,CDC 1:11,30/11/2016,NOV,2016,3,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,COW,30.08731667,57.55491667,34.7802,73.526,26.7389,35.681
MIN,MIN4,CDC,CDC 1:12,30/11/2016,NOV,2016,4,IN,18:00,06:00,1,1,1,0,0,0,0,0,0,0,0,,30.93305833,55.54258333,34.6285,68.645,28.176,37.909
MIN,MIN1,CDC,CDC 1:13,01/12/2016,DEC,2016,1,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,,30.09682833,77.93783333,34.23393,100,27.65908,44.487
MIN,MIN3,CDC,CDC 1:15,01/12/2016,DEC,2016,3,IN,18:00,06:00,2,1,0,0,0,0,0,0,0,0,0,,30.46113333,57.099,35.1711,71.616,27.6472,33.934
MIN,MIN4,CDC,CDC 1:16,01/12/2016,DEC,2016,4,IN,18:00,06:00,0,1,4,0,0,0,0,0,0,0,0,,31.415375,54.76541667,34.8489,65.884,29.2555,37.149
LUP,LUP1,CDC,CDC 1:1,05/12/2016,DEC,2016,1,IN,18:00,06:00,3,1,5,0,0,0,0,0,0,0,0,,31.86681917,82.22116667,32.24491,86.205,31.20834,74.468
LUP,LUP2,CDC,CDC 1:2,05/12/2016,DEC,2016,2,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,CULEX,31.98413333,61.82383333,32.3908,63.984,31.3511,58.34
LUP,LUP4,CDC,CDC 1:4,05/12/2016,DEC,2016,4,IN,18:00,06:00,1,0,7,0,0,0,0,0,0,0,0,,31.96205,62.443,32.3039,65.332,31.1869,57.407
LUP,LUP1,CDC,CDC 1:5,06/12/2016,DEC,2016,1,IN,18:00,06:00,1,0,13,0,0,0,0,0,0,0,0,,29.46259167,84.724,33.041,100,26.354,61.797
LUP,LUP2,CDC,CDC 1:6,06/12/2016,DEC,2016,2,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,CULEX,28.36599167,67.24825,32.3815,78.233,25.5576,55.48
LUP,LUP3,CDC,CDC 1:7,06/12/2016,DEC,2016,3,IN,18:00,06:00,0,2,14,0,0,0,0,0,0,0,0,GOAT,28.809575,65.5265,32.674,78.581,25.6573,49.036
LUP,LUP2,CDC,CDC 1:10,07/12/2016,DEC,2016,2,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,CULEX,28.96965,63.82633333,32.8425,79.075,25.54,44.113
LUP,LUP3,CDC,CDC 1:11,07/12/2016,DEC,2016,3,IN,18:00,06:00,1,6,15,0,0,0,0,0,0,2,0,GOAT,29.53618333,62.596,33.4284,78.581,25.7042,44.918
LUP,LUP4,CDC,CDC 1:12,07/12/2016,DEC,2016,4,IN,18:00,06:00,4,5,0,0,0,0,0,0,0,0,0,,29.44285833,62.724,32.1891,75.347,26.5117,48.672
LUP,LUP1,CDC,CDC 1:13,08/12/2016,DEC,2016,1,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,CULEX,29.40021667,74.85316667,38.267,100,25.669,36.356
LUP,LUP3,CDC,CDC 1:15,08/12/2016,DEC,2016,3,IN,18:00,06:00,5,6,47,0,0,0,5,0,0,0,0,GOAT,28.81503333,60.66733333,33.7465,78.3,25.2588,39.925
LUP,LUP4,CDC,CDC 1:16,08/12/2016,DEC,2016,4,IN,18:00,06:00,0,0,8,0,0,0,1,0,0,0,0,,29.34901667,58.41383333,31.9677,71.406,26.8409,43.988
KID,KID2,CDC,CDC 1:2,12/12/2016,DEC,2016,2,IN,18:00,06:00,1,0,0,0,0,0,0,0,0,0,0,COW,32.617275,56.17333333,33.4457,59.12,31.6343,54.18
KID,KID3,CDC,CDC 1:3,12/12/2016,DEC,2016,3,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,NO MOSQUITOES PRESENT,32.43715833,56.68958333,33.4787,60.257,31.4449,53.457
KID,KID4,CDC,CDC 1:4,12/12/2016,DEC,2016,4,IN,18:00,06:00,0,0,0,0,0,0,3,0,0,0,0,,32.393275,57.04591667,33.474,61.467,31.4326,52.643
KID,KID1,CDC,CDC 1:5,13/12/2016,DEC,2016,1,IN,18:00,06:00,0,2,0,0,0,1,0,0,0,0,0,COW,27.932225,74.632,31.6851,100,25.8716,0
KID,KID3,CDC,CDC 1:7,13/12/2016,DEC,2016,3,IN,18:00,06:00,0,0,0,0,0,0,0,0,0,0,0,NO MOSQUITOES PRESENT,29.45740833,64.30216667,31.7808,69.723,28.2417,56.577
